base_id,original_url,base_url,status,resolved_url,extension,file_type,content_type,content_length,notes
EFTA01621038,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621038.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621038,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621038.mov,mov,video,video/quicktime,1723929,confirmed
EFTA01621039,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621039.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621039,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621039.mov,mov,video,video/quicktime,2359272,confirmed
EFTA01621040,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621040.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621040,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621040.mov,mov,video,video/quicktime,2304604,confirmed
EFTA01621041,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621041.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621041,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621041.mov,mov,video,video/quicktime,1578166,confirmed
EFTA01621042,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621042.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621042,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621042.mov,mov,video,video/quicktime,800220,confirmed
EFTA01621043,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621043.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621043,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621043.mov,mov,video,video/quicktime,715004,confirmed
EFTA01621044,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621044.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621044,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621044.mov,mov,video,video/quicktime,33002280,confirmed
EFTA01621045,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621045.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621045,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621045.mov,mov,video,video/quicktime,13061888,confirmed
EFTA01621047,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621047.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621047,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621047.mov,mov,video,video/quicktime,2904827,confirmed
EFTA01621048,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621048.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621048,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621048.mov,mov,video,video/quicktime,2870093,confirmed
EFTA01621049,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621049.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621049,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621049.mov,mov,video,video/quicktime,2221294,confirmed
EFTA01621051,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621051.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621051,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621051.mov,mov,video,video/quicktime,1664470,confirmed
EFTA01621052,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621052.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621052,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621052.mov,mov,video,video/quicktime,53240027,confirmed
EFTA01621053,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621053.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621053,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621053.mov,mov,video,video/quicktime,1285880,confirmed
EFTA01621054,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621054.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621054,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621054.mov,mov,video,video/quicktime,1673232,confirmed
EFTA01621056,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621056.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621056,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621056.mov,mov,video,video/quicktime,622614,confirmed
EFTA01621057,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621057.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621057,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621057.mov,mov,video,video/quicktime,1642813,confirmed
EFTA01621059,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621059.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621059,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621059.mov,mov,video,video/quicktime,639548,confirmed
EFTA01621061,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621061.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621061,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621061.mov,mov,video,video/quicktime,855806,confirmed
EFTA01621063,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621063.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621063,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621063.mov,mov,video,video/quicktime,1587644,confirmed
EFTA01621064,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621064.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621064,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621064.mov,mov,video,video/quicktime,2991644,confirmed
EFTA01621065,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621065.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621065,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621065.mov,mov,video,video/quicktime,1589661,confirmed
EFTA01621066,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621066.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621066,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621066.mov,mov,video,video/quicktime,718924,confirmed
EFTA01621067,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621067.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621067,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621067.mov,mov,video,video/quicktime,1122776,confirmed
EFTA01621068,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621068.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621068,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621068.mov,mov,video,video/quicktime,2163661,confirmed
EFTA01621069,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621069.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621069,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621069.mov,mov,video,video/quicktime,1501516,confirmed
EFTA01621071,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621071.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621071,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621071.mov,mov,video,video/quicktime,1173397,confirmed
EFTA01621073,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621073.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621073,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621073.mov,mov,video,video/quicktime,2488590,confirmed
EFTA01621074,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621074.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621074,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621074.mov,mov,video,video/quicktime,1655438,confirmed
EFTA01621075,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621075.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621075,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621075.mov,mov,video,video/quicktime,2603562,confirmed
EFTA01621076,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621076.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621076,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621076.mov,mov,video,video/quicktime,2502889,confirmed
EFTA01621077,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621077.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621077,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621077.mov,mov,video,video/quicktime,1779328,confirmed
EFTA01621078,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621078.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621078,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621078.mov,mov,video,video/quicktime,2913748,confirmed
EFTA01621079,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621079.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621079,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621079.mov,mov,video,video/quicktime,3181200,confirmed
EFTA01621082,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621082.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621082,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621082.mov,mov,video,video/quicktime,1592426,confirmed
EFTA01621083,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621083.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621083,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621083.mov,mov,video,video/quicktime,2483906,confirmed
EFTA01621084,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621084.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621084,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621084.mov,mov,video,video/quicktime,1649645,confirmed
EFTA01621085,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621085.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621085,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621085.mov,mov,video,video/quicktime,2407790,confirmed
EFTA01621086,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621086.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621086,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621086.mov,mov,video,video/quicktime,2062003,confirmed
EFTA01621087,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621087.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621087,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621087.mov,mov,video,video/quicktime,2099597,confirmed
EFTA01621089,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621089.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621089,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621089.mov,mov,video,video/quicktime,1999546,confirmed
EFTA01621091,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621091.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621091,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621091.mov,mov,video,video/quicktime,796834,confirmed
EFTA01621092,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621092.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621092,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621092.mov,mov,video,video/quicktime,1145458,confirmed
EFTA01621093,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621093.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621093,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621093.mov,mov,video,video/quicktime,2468926,confirmed
EFTA01621094,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621094.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621094,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621094.mov,mov,video,video/quicktime,1872193,confirmed
EFTA01621095,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621095.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621095,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621095.mov,mov,video,video/quicktime,1602552,confirmed
EFTA01621096,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621096.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621096,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621096.mov,mov,video,video/quicktime,1938575,confirmed
EFTA01621097,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621097.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621097,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621097.mov,mov,video,video/quicktime,3472602,confirmed
EFTA01621098,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621098.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621098,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621098.mov,mov,video,video/quicktime,1244020,confirmed
EFTA01621099,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621099.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621099,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621099.mov,mov,video,video/quicktime,2111867,confirmed
EFTA01621100,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621100.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621100,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621100.mov,mov,video,video/quicktime,4004949,confirmed
EFTA01621101,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621101.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621101,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621101.mov,mov,video,video/quicktime,3608545,confirmed
EFTA01621102,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621102.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621102,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621102.mov,mov,video,video/quicktime,1807881,confirmed
EFTA01621103,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621103.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621103,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621103.mov,mov,video,video/quicktime,701970,confirmed
EFTA01621105,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621105.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621105,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621105.mov,mov,video,video/quicktime,950894,confirmed
EFTA01621106,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621106.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621106,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621106.mov,mov,video,video/quicktime,2374998,confirmed
EFTA01621167,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621167.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621167,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621167.mov,mov,video,video/quicktime,4638081,confirmed
EFTA01621168,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621168.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621168,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621168.mov,mov,video,video/quicktime,4173324,confirmed
EFTA01621169,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621169.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621169,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621169.mov,mov,video,video/quicktime,8043768,confirmed
EFTA01621228,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621228.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621228,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621228.mov,mov,video,video/quicktime,1995010,confirmed
EFTA01621919,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621919.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621919,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621919.mov,mov,video,video/quicktime,11343095,confirmed
EFTA01621920,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621920.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621920,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621920.mov,mov,video,video/quicktime,9102994,confirmed
EFTA01622052,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622052.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622052,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622052.mov,mov,video,video/quicktime,1645855,confirmed
EFTA01622053,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622053.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622053,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622053.mov,mov,video,video/quicktime,2016935,confirmed
EFTA01622054,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622054.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622054,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622054.mov,mov,video,video/quicktime,2857445,confirmed
EFTA01622055,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622055.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622055,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622055.mov,mov,video,video/quicktime,2823362,confirmed
EFTA01624248,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624248.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624248,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624248.mov,mov,video,video/quicktime,8653024,confirmed
EFTA01624279,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624279.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624279,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01624279.mov,mov,video,video/quicktime,4807043,confirmed
EFTA01648441,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648441.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648441,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648441.mp4,mp4,video,video/mp4,29139,confirmed
EFTA01648442,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648442.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648442,resolved,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648442.mp4,mp4,video,video/mp4,11015,confirmed
